source,target,weight
trump,fox,0.000003519159691
amanda,terkel,0.000000195769715
about,his,0.000005819091712
what,this,0.000007778884537
and,black,0.000015939165678
james,corden,0.000000063179726
trump,putin,0.000006158125416
www,prince,0.000004945120963
https,north,0.000004827074008
entry,seth,0.000008047903975
trump,first,0.000011653203728
what,watch,0.000001178402158
entry,alabama,0.000013659631804
www,mueller,0.000005763795343
www,korea,0.000001675320959
entry,harassment,0.000008280303518
huffingtonpost,queer,0.000028965390811
editorial,partner,0.000000246138683
huffingtonpost,ryan,0.000019017568775
entry,stormy,0.000002086257837
huffingtonpost,korea,0.000001385769451
huffingtonpost,year,0.000026183286536
huffingtonpost,mueller,0.000004767619885
https,this,0.000064052175730
huffingtonpost,republicans,0.000005930715361
huffingtonpost,florida,0.000006077183116
www,russian,0.000004705365882
their,and,0.000011651221030
for,about,0.000018058322894
for,are,0.000021114279662
huffpost,russia,0.000001888677730
ukraine,news,0.000003063747272
www,fire,0.000011881527826
associated,press,0.000000193715692
after,was,0.000007489792551
united,states,0.000000202856540
trump,media,0.000007354173704
entry,judge,0.000010949385796
one,and,0.000010986249436
sports,and,0.000015472263840
entry,israel,0.000002470791514
entry,late,0.000007555427146
https,police,0.000033364518458
from,said,0.000005888058240
into,and,0.000013873274838
huffpost,shooting,0.000002715794608
and,star,0.000005632982266
trump,state,0.000014565355741
entry,chris,0.000022121044822
www,steve,0.000005600092663
star,and,0.000010383778317
entertainment,who,0.000009703869182
and,who,0.000018709464712
politics,out,0.000006532964562
news,been,0.000006234958164
and,after,0.000017221931557
https,joe,0.000008082824934
huffpost,funniest,0.000000447634505
and,wong,0.000004682235613
huffpost,tweets,0.000000874884790
and,about,0.000015325236745
all,and,0.000011756122149
former,president,0.000007174159691
you,with,0.000014011807252
entry,assault,0.000006298094377
and,they,0.000011078417629
politics,now,0.000005161545687
women,are,0.000004578533662
huffpost,free,0.000000606503306
time,for,0.000020920600946
people,and,0.000023087366571
world,president,0.000005307344054
www,olympic,0.000003196822945
entry,larry,0.000003864743576
politics,federal,0.000006355351616
when,was,0.000002625601155
capitol,riot,0.000000222913030
entry,snl,0.000006472808764
huffpost,colbert,0.000001074109946
you,one,0.000004564403298
that,not,0.000006457974450
for,moran,0.000018475097022
were,and,0.000009982088159
entry,mark,0.000005703978786
entry,tom,0.000005906193564
year,and,0.000022909200197
over,and,0.000017592667064
news,not,0.000013594626580
entry,winter,0.000008459322089
politics,could,0.000009500208762
entry,talks,0.000003775194955
entry,border,0.000005035708909
said,mary,0.000002636227919
entertainment,host,0.000001929870450
kanye,west,0.000000237114790
she,was,0.000006838888567
for,she,0.000019608723960
entry,johnson,0.000010312150152
https,women,0.000044764776248
politics,time,0.000007538602858
fake,news,0.000001940933771
https,david,0.000030240995329
states,politics,0.000007929556887
for,from,0.000017057653167
www,lgbtq,0.000005583560778
politics,were,0.000005104821867
house,white,0.000003811737770
with,new,0.000016575075279
entertainment,will,0.000007534147244
from,trump,0.000018851482309
trump,just,0.000026798787076
just,for,0.000033575204725
donald,for,0.000040129030822
for,one,0.000012006677935
calls,for,0.000010259882401
politics,republicans,0.000002978924613
entry,can,0.000035553919588
entry,west,0.000009711047824
olympic,sports,0.000000554437747
democrats,politics,0.000005550989499
for,what,0.000007399724836
deal,politics,0.000008596573025
vice,president,0.000001180664412
entry,pence,0.000004227057161
entry,students,0.000004503116998
and,moran,0.000015678935597
lgbtq,queer,0.000002147294708
trump,report,0.000014370120880
won,for,0.000009265115295
black,lives,0.000000775237083
